movie_id,title,original_language,release_date,runtime,budget,revenue,popularity,vote_average,vote_count,status,overview
389,12 Angry Men,en,1957-04-10,97,397751.0,4360000.0,30.7453,8.566,10192,Released,"The defense and the prosecution have rested and the jury is filing into the jury room to decide if a young Spanish-American is guilty or innocent of murdering his father. What begins as an open and shut case soon becomes a mini-drama of each of the jurors' prejudices and preconceptions about the trial, the accused, and each other."
337404,Cruella,en,2021-05-26,134,200000000.0,233503234.0,19.1871,7.971,10186,Released,"In 1970s London amidst the punk rock revolution, a young grifter named Estella is determined to make a name for herself with her designs. She befriends a pair of young thieves who appreciate her appetite for mischief, and together they are able to build a life for themselves on the London streets. One day, Estella’s flair for fashion catches the eye of the Baroness von Hellman, a fashion legend who is devastatingly chic and terrifyingly haute. But their relationship sets in motion a course of events and revelations that will cause Estella to embrace her wicked side and become the raucous, fashionable and revenge-bent Cruella."
591,The Da Vinci Code,en,2006-05-17,149,125000000.0,760006945.0,14.3721,6.733,10184,Released,"A murder in Paris’ Louvre Museum and cryptic clues in some of Leonardo da Vinci’s most famous paintings lead to the discovery of a religious mystery. For 2,000 years a secret society closely guards information that — should it come to light — could rock the very foundations of Christianity."
316029,The Greatest Showman,en,2017-12-20,105,84000000.0,459066134.0,13.9271,7.856,10145,Released,"The story of American showman P.T. Barnum, founder of the circus that became the famous traveling Ringling Bros. and Barnum & Bailey Circus."
13183,Watchmen,en,2009-03-04,163,130000000.0,185258983.0,12.774,7.4,10132,Released,"In a gritty and alternate 1985, the glory days of costumed vigilantes have been brought to a close by a government crackdown. But after one of the masked veterans is brutally murdered, an investigation into the killer is initiated. The reunited heroes set out to prevent their own destruction, but in doing so they uncover a sinister plot that puts all of humanity in grave danger."
107,Snatch,en,2000-09-01,103,100000000.0,83557872.0,14.7097,7.827,10118,Released,"Unscrupulous boxing promoters, violent bookies, a Russian gangster, incompetent amateur robbers, and supposedly Jewish jewellers fight to track down a priceless stolen diamond."
954,Mission: Impossible,en,1996-05-22,111,80000000.0,457696391.0,14.7118,7.026,10113,Released,"When Ethan Hunt, the leader of a crack espionage team whose perilous operation has gone awry with no explanation, discovers that a mole has penetrated the CIA, he's surprised to learn that he's the prime suspect. To clear his name, Hunt now must ferret out the real double agent and, in the process, even the score."
9738,Fantastic Four,en,2005-06-29,106,100000000.0,333535934.0,16.5117,5.809,10099,Released,"During a space voyage, four scientists are altered by cosmic rays: Reed Richards gains the ability to stretch his body; Sue Storm can become invisible; Johnny Storm controls fire; and Ben Grimm is turned into a super-strong … thing. Together, these ""Fantastic Four"" must now thwart the evil plans of Dr. Doom and save the world from certain destruction."
156022,The Equalizer,en,2014-09-24,132,55000000.0,192330738.0,21.3976,7.292,10073,Released,"McCall believes he has put his mysterious past behind him and dedicated himself to beginning a new, quiet life. But when he meets Teri, a young girl under the control of ultra-violent Russian gangsters, he can’t stand idly by – he has to help her. Armed with hidden skills that allow him to serve vengeance against anyone who would brutalize the helpless, McCall comes out of his self-imposed retirement and finds his desire for justice reawakened. If someone has a problem, if the odds are stacked against them, if they have nowhere else to turn, McCall will help. He is The Equalizer."
670,Oldboy,ko,2003-11-21,120,3000000.0,17500000.0,21.1421,8.234,10026,Released,"With no clue how he came to be imprisoned, drugged and tortured for 15 years, a desperate man seeks revenge on his captors."
9741,Unbreakable,en,2000-11-22,106,75000000.0,248118121.0,10.2898,7.145,10025,Released,"An ordinary man makes an extraordinary discovery when a train accident leaves his fellow passengers dead — and him unscathed. The answer to this mystery could lie with the mysterious Elijah Price, a man who suffers from a disease that renders his bones as fragile as glass."
550988,Free Guy,en,2021-08-11,115,110000000.0,331526598.0,26.7528,7.444,9992,Released,"A bank teller discovers he is actually a background player in an open-world video game, and decides to become the hero of his own story. Now, in a world where there are no limits, he is determined to be the guy who saves his world his way before it's too late."
318846,The Big Short,en,2015-12-11,131,28000000.0,133346506.0,15.8863,7.369,9949,Released,The men who made millions from a global economic meltdown.
124905,Godzilla,en,2014-05-14,123,160000000.0,524978362.0,13.6178,6.364,9908,Released,"Ford Brody, a Navy bomb expert, has just reunited with his family in San Francisco when he is forced to go to Japan to help his estranged father, Joe. Soon, both men are swept up in an escalating crisis when an ancient alpha predator arises from the sea to combat malevolent adversaries that threaten the survival of humanity. The creatures leave colossal destruction in their wake, as they make their way toward their final battleground: San Francisco."
810,Shrek the Third,en,2007-05-17,93,160000000.0,808310187.0,18.7767,6.313,9896,Released,"After the King of Far Far Away dies, Shrek and Fiona are to succede. However, Shrek wants to return to his cozy swamp and live in peace and quiet, so when he finds out there is another heir to the throne, he and Donkey set off to bring him back to rule the kingdom."
620,Ghostbusters,en,1984-06-08,105,30000000.0,296640120.0,12.7875,7.498,9856,Released,"After losing their university jobs, three parapsychologists start a ghost-catching business in New York City and uncover a supernatural threat that could destroy the world."
281338,War for the Planet of the Apes,en,2017-07-11,140,150000000.0,490719763.0,16.1144,7.223,9838,Released,"Caesar and his apes are forced into a deadly conflict with an army of humans led by a ruthless Colonel. After the apes suffer unimaginable losses, Caesar wrestles with his darker instincts and begins his own mythic quest to avenge his kind. As the journey finally brings them face to face, Caesar and the Colonel are pitted against each other in an epic battle that will determine the fate of both their species and the future of the planet."
9487,A Bug's Life,en,1998-11-25,95,80000000.0,363258859.0,21.2531,6.982,9827,Released,"On behalf of ""oppressed bugs everywhere,"" an inventive ant named Flik hires a troupe of warrior bugs to defend his bustling colony from a horde of freeloading grasshoppers led by the evil-minded Hopper."
18239,The Twilight Saga: New Moon,en,2009-11-18,131,50000000.0,709827462.0,19.1163,5.988,9825,Released,"Forks, Washington resident Bella Swan is reeling from the departure of her vampire love, Edward Cullen, and finds comfort in her friendship with Jacob Black, a werewolf. But before she knows it, she's thrust into a centuries-old conflict, and her desire to be with Edward at any cost leads her to take greater and greater risks."
177677,Mission: Impossible - Rogue Nation,en,2015-07-28,131,150000000.0,682716636.0,13.5318,7.225,9823,Released,"Ethan and team take on their most impossible mission yet—eradicating 'The Syndicate', an International and highly-skilled rogue organization committed to destroying the IMF."
429,"The Good, the Bad and the Ugly",it,1966-12-23,161,1200000.0,38900000.0,25.7572,8.5,9801,Released,"While the Civil War rages on between the Union and the Confederacy, three men – a quiet loner, a ruthless hitman, and a Mexican bandit – comb the American Southwest in search of a strongbox containing $200,000 in stolen gold."
180,Minority Report,en,2002-06-20,145,102000000.0,358372926.0,15.4608,7.356,9779,Released,"John Anderton is a top 'Precrime' cop in the late-21st century, when technology can predict crimes before they're committed. But Anderton becomes the quarry when another investigator targets him for a murder charge."
54138,Star Trek Into Darkness,en,2013-05-05,132,190000000.0,467381584.0,17.0439,7.323,9774,Released,"When the crew of the Enterprise is called back home, they find an unstoppable force of terror from within their own organization has detonated the fleet and everything it stands for, leaving our world in a state of crisis.  With a personal score to settle, Captain Kirk leads a manhunt to a war-zone world to capture a one man weapon of mass destruction. As our heroes are propelled into an epic chess game of life and death, love will be challenged, friendships will be torn apart, and sacrifices must be made for the only family Kirk has left: his crew."
